avg_speed,max_speed,speed_std,avg_accel,brake_events_per_km,idle_frac,oat,aux_power_w,soc,wh_per_km,range_km,trip_key
28.979627021749312,48.4199981689,14.567404011758011,0.5062415846610206,10.257974671151072,0.064343163538874,3.831099195710456,3398.3914209115283,100.0,329.46712565293393,65.56041048767274,10-1707
42.96858485620071,66.8899993896,24.243136030441523,0.5982350425572875,5.974952098705669,0.1027190332326284,4.0,1759.6676737160121,100.0,190.87153544285786,113.16511888419579,10-1707
43.78551250205874,67.4499969482,19.88384533762758,0.39392296384889164,5.503565354594033,0.09034267912772585,6.5,387.53894080996884,70.2439041138,178.17228988231815,85.15736817774682,10-1712
21.655901034349345,53.1499977112,15.832099243684054,0.4431180980146955,10.320436980155753,0.18394648829431437,6.5,257.52508361204013,68.6585388184,209.1318053635273,70.91338574252467,10-1712
20.74313595462022,37.9599990845,12.002773077474425,0.6336087406662327,14.121707822166588,0.1557632398753894,6.5,271.49532710280374,67.6829299927,156.74867065053786,93.26722081756317,10-1712
47.205752372742495,79.8799972534,24.08937627016851,0.3793518265573519,5.994172914510332,0.12574850299401197,-0.2949101796407186,1570.3592814371257,71.8292694092,244.59755304847457,63.431224061805715,10-1721
23.583115429979856,54.8099975586,15.368385624742698,0.9493238521607532,12.61504620045716,0.14285714285714285,0.0,1444.5652173913043,68.9024429321,270.4164007012518,55.037074802928935,10-1721
25.80711050828489,46.4500007629,15.24341156964912,1.2704635215328517,22.367476704538536,0.1509433962264151,0.0,1025.7075471698113,67.3170776367,350.8134793061637,41.44791927119013,10-1721
39.623321905405646,58.1099967957,17.681044134822276,0.4659791473694503,7.621759302879752,0.10140845070422536,0.780281690140845,1681.5492957746478,86.0975646973,235.3113844264701,79.03176473991634,10-1725
27.64348116770603,46.969997406,16.564864792345837,0.8595786337272239,9.65532668818457,0.19281045751633988,0.8284313725490197,1131.045751633987,77.5609741211,297.1671910003014,56.37624514928571,10-1727
37.17225884932658,52.1399993896,17.84967711167864,0.673907651789441,4.8320747876397805,0.13333333333333333,0.39791666666666664,850.2083333333334,73.6585388184,111.82019851613929,142.28417223278348,10-1728
29.022667964545644,52.7799987793,15.375563595304659,0.8082215966383289,6.455225535745981,0.11891891891891893,-11.582432432432432,3837.162162162162,96.9512252808,441.02965150812304,47.48312180154421,10-1737
29.759793996809996,52.1399993896,19.111125384879806,0.9511865509379596,26.800924764381875,0.416,-12.0,3866.0,94.0243911743,549.2634990620236,36.975456276142346,10-1737
48.22611296918304,77.3199996948,19.506529896372086,0.4736952235977015,2.1756741752692506,0.03258145363408521,-12.0,3828.3208020050124,92.3170776367,336.7727818928556,59.21051178022835,10-1737
27.11816033001697,45.5,14.424951175787175,0.8416990584271504,13.36401010246255,0.09375,-12.0,3802.0833333333335,88.2926864624,375.27305922005024,50.81958272068642,10-1737
22.253928071685582,49.1899986267,14.1869276676878,1.3436890728336963,17.428728067311233,0.2797427652733119,-4.051446945337621,2276.6881028938906,97.0731735229,519.9472150754975,40.32679639971113,10-1756
18.92206439894964,41.0400009155,12.081969997351514,0.5602742895681251,13.540824834343551,0.2108626198083067,0.8482428115015974,1633.2268370607028,100.0,378.38615922337226,57.084540418532846,10-1761
17.407044386507465,40.6499977112,8.761142773465464,0.9002596445466139,7.540858216415479,0.10427807486631016,1.0,1169.6524064171124,100.0,390.9236893895317,55.25375050494039,10-1761
40.29425576616227,65.7299957275,20.53260317686906,0.673819234568449,5.032703260018257,0.07046070460704607,1.0,917.7506775067751,98.7804870605,146.125239702303,146.01574134993,10-1761
32.284403033214744,51.0,15.40869958761649,0.6978588023932351,8.397440802180755,0.08403361344537816,1.0,600.7002801120448,97.1951293945,342.156628762081,61.35829671097882,10-1761
29.0363843138753,43.3400001526,15.066313112702888,1.0754325681908246,7.480027564028886,0.12704918032786885,1.0,413.11475409836066,95.4878082275,185.1403384210088,111.4039584946526,10-1761
35.820095797091355,56.0599975586,21.391863448689058,0.6562514294364343,11.196107167025698,0.2837370242214533,0.8339100346020761,2395.1557093425604,80.1219558716,452.69428542808316,38.229646419989884,10-1765
51.986952728236695,79.0999984741,23.005883163050243,0.670402433660149,3.432023555889585,0.07446808510638298,0.5,2513.9627659574467,78.0487823486,246.82016527846116,68.30291588322166,10-1765
46.00969398894178,73.3099975586,28.6598990548135,1.271424388012313,3.3526141845929,0.2838427947598253,0.08733624454148471,2253.2751091703058,74.5121917725,305.7262706687533,52.64393337103219,10-1765
42.46947617468471,65.1599960327,22.444468264954963,0.5744841261634719,5.533710929854145,0.10526315789473684,-0.9941520467836257,1597.2222222222222,99.1463470459,194.55119475431795,110.07699535825695,10-1769
